ID_Transaccion,Fecha,ID_Cliente,Pais,Ciudad,Categoria,Subcategoria,Producto,Cantidad,Precio_Unitario,Costo_Unitario,Venta_Total,Costo_Total,Metodo_Pago
TRX-104194,2023-01-07,1139,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_15,4.0,91.38,47.0,365.52,188.0,Efectivo
TRX-109781,2023-01-07,1820,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_2,3.0,48.92,28.53,146.76,85.59,Crédito
TRX-107502,2023-01-07,680,CHL,Santiago,Ropa,Infantil,Prod_Infantil_12,8.0,40.42,23.35,323.36,186.8,Efectivo
TRX-107457,2023-01-07,1502,ARG,Buenos Aires,Ropa,Caballero,Prod_Caballero_17,1.0,43.1,,43.1,23.29,Transferencia
TRX-101103,2023-01-07,656,Chile,Concepción,Ropa,Calzado,Prod_Calzado_13,2.0,43.96,25.18,87.92,50.36,Efectivo
TRX-105263,2023-01-07,22,Chile,Valparaíso,Electrónica,Celulares,Prod_Celulares_10,1.0,87.91,47.46,87.91,47.46,transf
TRX-109599,2023-01-07,555,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_12,5.0,190.64,117.44,953.2,587.2,Transferencia
TRX-108102,2023-01-07,186,Perú,Lima,Hogar,Decoración,Prod_Decoración_7,6.0,62.85,44.33,377.1,265.98,
TRX-101790,2023-01-07,1735,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_7,7.0,38.08,21.77,266.56,152.39,Crédito
TRX-104758,2023-01-07,681,Perú,Lima,Ropa,Calzado,Prod_Calzado_6,4.0,50.55,38.26,202.2,153.04,Efectivo
TRX-111840,2023-01-07,1403,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_8,8.0,84.11,50.17,672.88,401.36,Crédito
TRX-102926,2023-01-07,1978,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_17,4.0,47.86,36.13,191.44,144.52,Crédito
TRX-113026,2023-01-07,638,Argentina,Rosario,Hogar,Decoración,Prod_Decoración_6,5.0,27.66,16.42,138.3,82.1,Crédito
TRX-102104,2023-01-07,682,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_1,4.0,64.61,43.36,258.44,173.44,Débito
TRX-110704,2023-01-07,1928,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_17,9.0,194.38,110.12,1749.42,991.08,Crédito
TRX-108118,2023-01-07,531,Perú,Trujillo,Ropa,Dama,Prod_Dama_17,5.0,46.59,34.72,232.95,173.6,Crédito
TRX-103036,2023-01-07,896,Perú,Arequipa,Ropa,Dama,Prod_Dama_10,6.0,13.99,10.68,83.94,64.08,Débito
TRX-105718,2023-01-07,1891,Argentina,Rosario,,Tablets,Prod_Tablets_10,7.0,92.69,70.66,648.83,494.62,Efectivo
TRX-108178,2023-01-07,422,Argentina,Córdoba,Electrónica,Accesorios,Prod_Accesorios_13,8.0,221.83,177.21,1774.64,1417.68,Débito
TRX-110953,2023-01-07,993,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_11,3.0,195.42,121.61,586.26,364.83,Débito
TRX-110966,2023-01-07,808,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_13,2.0,27.28,14.44,54.56,28.88,Efectivo
TRX-102025,2023-01-07,1140,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_14,8.0,112.59,86.55,900.72,692.4,Débito
TRX-103528,2023-01-07,1670,Chile,Concepción,Ropa,Infantil,Prod_Infantil_19,7.0,30.15,20.62,211.05,144.34,Débito
TRX-111997,2023-01-08,1178,Argentina,,Electrónica,Accesorios,Prod_Accesorios_9,5.0,186.23,138.85,931.15,694.25,Débito
TRX-111095,2023-01-08,1270,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_6,7.0,275.37,154.08,1927.59,1078.56,Débito
TRX-114874,2023-01-08,1843,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_11,8.0,37.27,23.16,298.16,185.28,Crédito
TRX-107532,2023-01-08,1251,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_2,3.0,45.72,32.03,137.16,96.09,Transferencia
TRX-102399,2023-01-08,1945,Perú,Lima,Ropa,Infantil,Prod_Infantil_8,2.0,16.99,,33.98,18.88,Efectivo
TRX-112324,2023-01-08,418,Argentina,Córdoba,Ropa,Dama,Prod_Dama_14,4.0,36.38,,145.52,80.92,Transferencia
TRX-114560,2023-01-08,1161,Argentina,Córdoba,Ropa,Dama,Prod_Dama_11,6.0,35.52,22.88,213.12,137.28,Crédito
TRX-108022,2023-01-08,1247,Chile,Valparaíso,Hogar,Cocina,Prod_Cocina_5,9.0,58.61,32.84,527.49,295.56,Transferencia
TRX-104076,2023-01-08,947,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_5,4.0,55.32,42.34,221.28,169.36,Débito
TRX-103668,2023-01-08,1378,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_19,7.0,137.71,69.48,963.97,486.36,Transferencia
TRX-107346,2023-01-08,1018,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_8,8.0,35.28,19.97,282.24,159.76,Crédito
TRX-114846,2023-01-08,700,Argentina,Buenos Aires,Ropa,Infantil,Prod_Infantil_15,2.0,43.34,25.45,86.68,50.9,Débito
TRX-106708,2023-01-08,1401,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_12,2.0,53.59,37.65,107.18,75.3,Efectivo
TRX-111926,2023-01-08,1505,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_3,8.0,234.3,156.62,1874.4,1252.96,Efectivo
TRX-103164,2023-01-08,12,Argentina,Córdoba,Hogar,Muebles,Prod_Muebles_1,7.0,20.91,13.54,146.37,94.78,Transferencia
TRX-114067,2023-01-08,1576,Perú,Arequipa,Electrónica,Accesorios,Prod_Accesorios_15,3.0,22.19,11.55,66.57,34.65,Débito
TRX-100852,2023-01-08,612,Argentina,Buenos Aires,Hogar,Decoración,Prod_Decoración_1,6.0,39.72,21.5,238.32,129.0,Efectivo
TRX-102171,2023-01-08,1040,Perú,Trujillo,Ropa,Caballero,Prod_Caballero_1,1.0,45.81,30.37,45.81,30.37,Crédito
TRX-101543,2023-01-08,1256,Arg,Córdoba,Hogar,Cocina,Prod_Cocina_16,5.0,33.96,21.33,169.8,106.65,Crédito
TRX-107697,2023-01-08,932,Chile,Concepción,Ropa,Caballero,Prod_Caballero_8,9.0,51.59,31.99,464.31,287.91,Transferencia
TRX-106126,2023-01-08,912,Argentina,Buenos Aires,ROPA,Infantil,Prod_Infantil_17,4.0,27.14,17.27,108.56,69.08,Efectivo
TRX-104872,2023-01-08,1480,Chile,Valparaíso,Electrónica,Tablets,Prod_Tablets_11,9.0,79.81,42.96,718.29,386.64,Efectivo
TRX-111586,2023-01-08,1917,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_4,7.0,192.47,100.93,1347.29,706.51,Crédito
TRX-112704,2023-01-08,1549,Perú,Lima,Electrónica,Tablets,Prod_Tablets_18,3.0,91.78,,275.34,150.78,Transferencia
TRX-111347,2023-01-08,456,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_19,1.0,32.21,23.31,32.21,23.31,Débito
TRX-103698,2023-01-08,781,Chile,Santiago,Ropa,Infantil,Prod_Infantil_12,1.0,9.21,6.46,9.21,6.46,Crédito
TRX-104923,2023-01-08,1791,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_13,9.0,237.93,134.95,2141.37,1214.55,Transferencia
TRX-103944,2023-01-08,563,Chile,Concepción,Hogar,Muebles,Prod_Muebles_14,9.0,48.69,28.09,438.21,252.81,Transferencia
TRX-113365,2023-01-08,1115,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_14,1.0,43.79,24.19,43.79,24.19,Crédito
TRX-101082,2023-01-08,1261,Chile,Concepción,Electrónica,Accesorios,Prod_Accesorios_19,3.0,247.28,127.56,741.84,382.68,Crédito
TRX-104323,2023-01-08,1995,Arg,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_10,6.0,35.6,20.89,213.6,125.34,Crédito
TRX-112042,2023-01-08,1795,Perú,Arequipa,ELECTRONICA,Accesorios,Prod_Accesorios_5,4.0,171.77,127.36,687.08,509.44,Efectivo
TRX-106988,2023-01-08,527,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_6,8.0,25.14,20.1,201.12,160.8,Crédito
TRX-101028,2023-01-08,859,Argentina,,Ropa,Dama,Prod_Dama_9,5.0,33.05,16.86,165.25,84.3,Transferencia
TRX-108902,2023-01-08,385,Chile,Santiago,Hogar,Iluminación,Prod_Iluminación_13,7.0,34.61,21.08,242.27,147.56,Transferencia
TRX-105877,2023-01-08,1147,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_18,3.0,232.92,176.8,698.76,530.4,Efectivo
TRX-103133,2023-01-08,96,Chile,Concepción,HOGAR,Muebles,Prod_Muebles_4,1.0,9959.108358558182,31.8,47.72,31.8,Transferencia
TRX-114408,2023-01-08,1538,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_17,1.0,90.78,71.29,90.78,71.29,Efectivo
TRX-114923,2023-01-08,443,Chile,Concepción,Hogar,Muebles,Prod_Muebles_13,6.0,20.46,,122.76,63.9,Transferencia
TRX-104926,2023-01-08,765,Argentina,Rosario,Ropa,Calzado,Prod_Calzado_12,9.0,,21.27,380.52,191.43,Efectivo
TRX-102526,2023-01-08,1566,Perú,Trujillo,Ropa,Dama,Prod_Dama_17,9.0,39.76,25.95,357.84,233.55,Crédito
TRX-110206,2023-01-08,1346,Argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_15,2.0,41.17,26.22,82.34,52.44,Transferencia
TRX-108893,2023-01-08,880,Argentina,Buenos Aires,,Iluminación,Prod_Iluminación_8,7.0,30.46,24.32,213.22,170.24,
TRX-110857,2023-01-09,485,Chile,Concepción,Electrónica,Laptops,Prod_Laptops_9,8.0,161.6,110.86,1292.8,886.88,Débito
TRX-102274,2023-01-09,545,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_9,9.0,164.07,86.84,1476.63,781.56,Transferencia
TRX-110414,2023-01-09,24,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_6,9.0,109.48,56.19,985.32,505.71,Débito
TRX-109128,2023-01-09,1685,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_2,4.0,33.54,,134.16,89.52,Crédito
TRX-114677,2023-01-09,37,Perú,Lima,Ropa,Calzado,Prod_Calzado_15,8.0,29.44,21.05,235.52,168.4,Débito
TRX-111907,2023-01-09,94,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_3,8.0,48.94,30.54,391.52,244.32,Transferencia
TRX-113360,2023-01-09,681,Chile,,Electrónica,Laptops,Prod_Laptops_13,,109.28,84.86,546.4,424.3,Débito
TRX-108387,2023-01-09,1487,Perú,Lima,Ropa,Infantil,Prod_Infantil_17,6.0,40.09,20.06,240.54,120.36,Efectivo
TRX-112443,2023-01-09,1722,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_7,4.0,201.8,145.26,807.2,581.04,Débito
TRX-113583,2023-01-09,86,PERU,Trujillo,Electrónica,Accesorios,Prod_Accesorios_19,1.0,135.33,92.53,135.33,92.53,Crédito
TRX-107060,2023-01-09,815,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_18,3.0,121.45,84.39,364.35,253.17,Débito
TRX-110990,2023-01-09,170,Perú,Arequipa,Ropa,Caballero,Prod_Caballero_9,9.0,48.11,,432.99,273.6,Transferencia
TRX-101627,2023-01-09,542,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_19,4.0,70.17,48.05,280.68,192.2,Débito
TRX-113289,2023-01-09,1927,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_11,5.0,186.61,104.47,933.05,522.35,Crédito
TRX-102721,2023-01-09,1194,Chile,,Hogar,Cocina,Prod_Cocina_4,3.0,51.93,26.27,155.79,78.81,Efectivo
TRX-109183,2023-01-09,517,Perú,Lima,Ropa,Caballero,Prod_Caballero_17,3.0,42.11,32.73,126.33,98.19,Transferencia
TRX-102197,2023-01-09,426,Argentina,Buenos Aires,Ropa,Dama,Prod_Dama_14,5.0,30.83,20.3,154.15,101.5,Transferencia
TRX-107710,2023-01-09,211,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_11,7.0,167.83,,1174.81,892.64,Efectivo
TRX-101967,2023-01-09,1446,Argentina,,Electrónica,Laptops,Prod_Laptops_3,,69.51,52.58,556.08,420.64,Crédito
TRX-111120,2023-01-09,1633,Chile,Santiago,Electrónica,Celulares,Prod_Celulares_2,9.0,120.87,88.24,1087.83,794.16,Crédito
TRX-110161,2023-01-09,529,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_3,4.0,51.01,39.33,204.04,157.32,Crédito
TRX-101930,2023-01-09,14,Perú,Trujillo,Electrónica,Laptops,Prod_Laptops_6,6.0,181.83,91.37,1090.98,548.22,Efectivo
TRX-105152,2023-01-09,512,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_8,8.0,58.5,37.58,468.0,300.64,Crédito
TRX-107994,2023-01-09,1945,Perú,Lima,Electrónica,Tablets,Prod_Tablets_3,8.0,269.24,163.34,2153.92,1306.72,Efectivo
TRX-100330,2023-01-09,579,Chile,Valparaíso,Ropa,Caballero,Prod_Caballero_3,7.0,17.0,,119.0,78.96,Débito
TRX-112178,2023-01-09,1926,Argentina,Rosario,Electrónica,Laptops,Prod_Laptops_12,6.0,95.12,68.57,570.72,411.42,Efectivo
TRX-100743,2023-01-09,925,CHL,Concepción,Hogar,Iluminación,Prod_Iluminación_13,6.0,55.69,44.05,334.14,264.3,Transferencia
TRX-114958,2023-01-09,1288,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_14,5.0,15.8,10.18,79.0,50.9,Débito
TRX-108027,2023-01-09,1877,Chile,Santiago,Hogar,Cocina,Prod_Cocina_10,2.0,51.51,35.15,103.02,70.3,Transferencia
TRX-100118,2023-01-09,1157,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_7,7.0,74.31,48.92,520.17,342.44,Débito
TRX-112375,2023-01-09,1503,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_1,7.0,33.35,17.24,233.45,120.68,Transferencia
TRX-108828,2023-01-09,1272,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_14,9.0,,17.85,268.11,160.65,Débito
TRX-104966,2023-01-10,1090,Chile,Santiago,Electrónica,Laptops,Prod_Laptops_11,5.0,75.18,50.46,375.9,252.3,Transferencia
TRX-112767,2023-01-10,551,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_10,3.0,198.55,148.41,595.65,445.23,Crédito
TRX-100888,2023-01-10,205,ARG,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_19,3.0,27.9,17.93,83.7,53.79,Transferencia
TRX-106568,2023-01-10,1147,Chile,Santiago,Electrónica,Accesorios,Prod_Accesorios_16,2.0,,132.25,383.9,264.5,Débito
TRX-101234,2023-01-10,1989,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_14,5.0,25.71,17.04,128.55,85.2,Débito
TRX-109489,2023-01-10,926,Argentina,Córdoba,Hogar,Iluminación,Prod_Iluminación_15,4.0,20.14,15.38,80.56,61.52,Crédito
TRX-108487,2023-01-10,1639,Argentina,Córdoba,Electrónica,Laptops,Prod_Laptops_14,9.0,262.79,139.69,2365.11,1257.21,Débito
TRX-103106,2023-01-10,1403,Perú,Lima,Hogar,Decoración,Prod_Decoración_6,9.0,42.62,22.68,383.58,204.12,Crédito
TRX-108562,2023-01-10,587,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_14,1.0,32.39,20.11,32.39,20.11,Transferencia
TRX-111944,2023-01-10,1095,Chile,Concepción,Ropa,Calzado,Prod_Calzado_1,6.0,32.94,25.59,197.64,153.54,Transferencia
TRX-102723,2023-01-10,1475,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_11,1.0,211.89,146.26,211.89,146.26,Débito
TRX-105154,2023-01-10,50,Perú,Lima,Ropa,Infantil,Prod_Infantil_4,7.0,63.86,38.84,447.02,271.88,Efectivo
TRX-108899,2023-01-10,633,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_14,8.0,113.73,83.04,909.84,664.32,Crédito
TRX-109171,2023-01-10,1659,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_8,6.0,56.78,30.69,340.68,184.14,Transferencia
TRX-103210,2023-01-10,432,Chile,Santiago,Ropa,Caballero,Prod_Caballero_12,8.0,57.32,43.5,458.56,348.0,Transferencia
TRX-104534,2023-01-10,83,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_1,3.0,56.26,37.13,168.78,111.39,Crédito
TRX-112405,2023-01-10,1936,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_13,6.0,41.86,28.36,251.16,170.16,Efectivo
TRX-108855,2023-01-10,259,Argentina,Córdoba,Ropa,Caballero,Prod_Caballero_15,8.0,,38.85,431.92,310.8,Crédito
TRX-114157,2023-01-10,1902,Argentina,Buenos Aires,Electrónica,Tablets,Prod_Tablets_11,6.0,138.49,80.26,830.94,481.56,Crédito
TRX-101346,2023-01-10,530,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_5,9.0,40.25,27.22,362.25,244.98,Efectivo
TRX-112342,2023-01-10,1318,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_4,3.0,50.81,28.13,152.43,84.39,Transferencia
TRX-112544,2023-01-10,32,Perú,Lima,Hogar,Iluminación,Prod_Iluminación_5,9.0,44.5,27.26,400.5,245.34,Transferencia
TRX-109850,2023-01-10,477,Chile,Santiago,Ropa,Calzado,Prod_Calzado_8,6.0,22.19,12.75,133.14,76.5,Efectivo
TRX-107981,2023-01-10,473,Perú,Lima,Electrónica,Laptops,Prod_Laptops_15,1.0,145.78,90.34,145.78,90.34,Crédito
TRX-107192,2023-01-10,645,Perú,,Hogar,Muebles,Prod_Muebles_1,8.0,53.73,41.62,429.84,332.96,Débito
TRX-114431,2023-01-10,1206,Perú,Arequipa,Hogar,Cocina,Prod_Cocina_3,4.0,73.03,41.73,292.12,166.92,Transferencia
TRX-111537,2023-01-10,1580,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_17,2.0,57.69,36.97,115.38,73.94,Transferencia
TRX-103308,2023-01-10,1808,Chile,Valparaíso,Ropa,Dama,Prod_Dama_14,8.0,53.16,41.57,425.28,332.56,Transferencia
TRX-113343,2023-01-10,1363,Perú,Lima,Hogar,Muebles,Prod_Muebles_6,5.0,31.32,16.63,156.6,83.15,Crédito
TRX-111141,2023-01-10,255,Argentina,Córdoba,Ropa,Dama,Prod_Dama_4,7.0,33.73,21.52,236.11,150.64,Efectivo
TRX-113528,2023-01-10,1495,Argentina,Rosario,Electrónica,Celulares,Prod_Celulares_8,8.0,144.69,115.53,1157.52,924.24,Débito
TRX-108120,2023-01-10,1630,Perú,Trujillo,Hogar,Iluminación,Prod_Iluminación_8,7.0,51.29,38.54,359.03,269.78,Transferencia
TRX-102440,2023-01-10,1666,Perú,Lima,,Iluminación,Prod_Iluminación_13,8.0,32.93,22.25,263.44,178.0,Crédito
TRX-111996,2023-01-10,438,Chile,Valparaíso,Ropa,Infantil,Prod_Infantil_3,4.0,43.99,29.33,175.96,117.32,Crédito
TRX-100592,2023-01-10,1647,Perú,Lima,Hogar,Muebles,Prod_Muebles_17,7.0,33.68,24.22,235.76,169.54,Crédito
TRX-109315,2023-01-10,751,Argentina,Rosario,Hogar,Cocina,Prod_Cocina_16,6.0,25.98,16.02,155.88,96.12,Transferencia
TRX-101382,2023-01-11,982,Perú,Arequipa,Electrónica,Tablets,Prod_Tablets_9,2.0,152.78,77.92,305.56,155.84,Transferencia
TRX-112421,2023-01-11,368,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_18,5.0,23.49,16.66,117.45,83.3,Crédito
TRX-104629,2023-01-11,360,Perú,Trujillo,Electrónica,Accesorios,Prod_Accesorios_8,2.0,193.09,105.94,386.18,211.88,Débito
TRX-113330,2023-01-11,389,Argentina,Rosario,Hogar,Muebles,Prod_Muebles_4,3.0,41.49,22.91,124.47,68.73,Crédito
TRX-106238,2023-01-11,1679,Chile,Concepción,Hogar,Muebles,Prod_Muebles_10,3.0,59.73,46.66,179.19,139.98,Crédito
TRX-107460,2023-01-11,582,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_1,6.0,52.66,34.95,315.96,209.7,Crédito
TRX-104882,2023-01-11,1477,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_15,6.0,23.64,13.04,141.84,78.24,Débito
TRX-110694,2023-01-11,428,Chile,Concepción,Electrónica,Tablets,Prod_Tablets_9,7.0,160.9,112.43,1126.3,787.01,Crédito
TRX-110287,2023-01-11,1443,Chile,Valparaíso,Hogar,Iluminación,Prod_Iluminación_15,1.0,38.53,28.4,38.53,28.4,Transferencia
TRX-113041,2023-01-11,1456,Perú,Arequipa,Hogar,Decoración,Prod_Decoración_16,1.0,29.22,22.72,29.22,22.72,Efectivo
TRX-110548,2023-01-11,148,Argentina,Rosario,Ropa,Caballero,Prod_Caballero_10,3.0,38.66,26.71,115.98,80.13,Transferencia
TRX-109808,2023-01-11,691,Perú,Lima,Hogar,Cocina,Prod_Cocina_16,1.0,46.86,34.73,46.86,34.73,Crédito
TRX-109684,2023-01-11,877,Argentina,Córdoba,HOGAR,Decoración,Prod_Decoración_4,2.0,17.68,12.27,35.36,24.54,Efectivo
TRX-111152,2023-01-11,1557,Chile,Concepción,Hogar,Decoración,Prod_Decoración_9,4.0,9.93,5.14,39.72,20.56,Crédito
TRX-107404,2023-01-11,108,Chile,Valparaíso,,Cocina,Prod_Cocina_5,8.0,34.19,22.02,273.52,176.16,Transferencia
TRX-106931,2023-01-11,1565,Argentina,Buenos Aires,Electrónica,Laptops,Prod_Laptops_16,6.0,131.58,91.49,789.48,548.94,Transferencia
TRX-112504,2023-01-11,402,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_4,9.0,47.12,24.96,424.08,224.64,Crédito
TRX-102220,2023-01-11,160,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_1,9.0,27.56,17.96,248.04,161.64,Efectivo
TRX-108819,2023-01-11,385,Argentina,Rosario,Electrónica,Accesorios,Prod_Accesorios_12,7.0,145.52,88.79,1018.64,621.53,Transferencia
TRX-109097,2023-01-11,640,Perú,Arequipa,Hogar,Iluminación,Prod_Iluminación_14,5.0,59.57,43.16,297.85,215.8,Crédito
TRX-111459,2023-01-11,1825,Chile,Santiago,Hogar,Decoración,Prod_Decoración_6,5.0,5.0,3.75,25.0,18.75,Crédito
TRX-101897,2023-01-11,154,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_15,6.0,29.17,14.79,175.02,88.74,Crédito
TRX-101594,2023-01-11,1472,argentina,Buenos Aires,Hogar,Iluminación,Prod_Iluminación_8,5.0,35.02,26.77,175.1,133.85,Efectivo
TRX-103209,2023-01-11,1476,Chile,Valparaíso,Ropa,Calzado,Prod_Calzado_12,7.0,51.51,32.33,360.57,226.31,Transferencia
TRX-107635,2023-01-11,1551,Chile,Concepción,,Celulares,Prod_Celulares_6,4.0,214.94,114.82,859.76,459.28,Crédito
TRX-101695,2023-01-11,1102,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_4,2.0,36.59,25.87,73.18,51.74,Efectivo
TRX-106179,2023-01-11,1244,Perú,Lima,Hogar,Decoración,Prod_Decoración_3,5.0,65.98,37.53,329.9,187.65,Transferencia
TRX-114872,2023-01-11,590,Argentina,Córdoba,Hogar,Decoración,Prod_Decoración_17,1.0,30.88,16.23,30.88,16.23,Débito
TRX-102763,2023-01-11,92,Peru,Arequipa,Hogar,Iluminación,Prod_Iluminación_10,2.0,,22.38,65.4,44.76,
TRX-105666,2023-01-11,1636,Perú,Trujillo,Ropa,Calzado,Prod_Calzado_4,5.0,31.4,17.68,157.0,88.4,Débito
TRX-113252,2023-01-12,353,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_18,3.0,48.34,31.04,145.02,93.12,Crédito
TRX-101744,2023-01-12,103,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_8,,128.91,65.06,386.73,195.18,Efectivo
TRX-101756,2023-01-12,1216,Chile,Valparaíso,Electrónica,Laptops,Prod_Laptops_12,4.0,138.16,101.19,552.64,404.76,Transferencia
TRX-114944,2023-01-12,1400,Perú,Trujillo,Electrónica,Tablets,Prod_Tablets_18,2.0,131.35,80.33,262.7,160.66,Crédito
TRX-111618,2023-01-12,466,Argentina,Buenos Aires,Ropa,Calzado,Prod_Calzado_16,2.0,,10.02,25.46,20.04,
TRX-107143,2023-01-12,532,Perú,Trujillo,Electrónica,Celulares,Prod_Celulares_1,7.0,251.92,149.82,1763.44,1048.74,Efectivo
TRX-111146,2023-01-12,1144,Perú,Arequipa,Hogar,Muebles,Prod_Muebles_3,1.0,33.08,17.02,33.08,17.02,Débito
TRX-104554,2023-01-12,1743,Argentina,Córdoba,HOGAR,Iluminación,Prod_Iluminación_12,7.0,28.82,19.97,201.74,139.79,Transferencia
TRX-112942,2023-01-12,1916,Perú,Lima,Electrónica,Laptops,Prod_Laptops_14,4.0,77.56,60.21,310.24,240.84,efectivo
TRX-102854,2023-01-12,1686,Argentina,Buenos Aires,Electrónica,Celulares,Prod_Celulares_1,4.0,188.46,99.96,753.84,399.84,Crédito
TRX-105275,2023-01-12,1002,Perú,Trujillo,Ropa,Infantil,Prod_Infantil_8,9.0,42.49,22.15,382.41,199.35,Débito 
TRX-110878,2023-01-12,615,Perú,Trujillo,Hogar,Muebles,Prod_Muebles_16,7.0,39.93,20.51,279.51,143.57,Débito
TRX-111461,2023-01-12,147,Chile,Concepción,Ropa,Dama,Prod_Dama_4,3.0,82.86,58.17,248.58,174.51,Crédito
TRX-107732,2023-01-12,716,Argentina,Buenos Aires,Electrónica,Accesorios,Prod_Accesorios_6,2.0,125.65,88.97,251.3,177.94,Crédito
TRX-109129,2023-01-12,1832,Chile,,Electrónica,Celulares,Prod_Celulares_2,5.0,89.25,58.44,446.25,292.2,Transferencia
TRX-107186,2023-01-12,1167,Chile,Concepción,Hogar,Iluminación,Prod_Iluminación_9,1.0,27.95,15.57,27.95,15.57,Crédito
TRX-107213,2023-01-12,1077,Argentina,Buenos Aires,Ropa,Caballero,Prod_Caballero_16,6.0,31.65,23.39,189.9,140.34,Crédito
TRX-114183,2023-01-12,1444,Chile,Santiago,Ropa,Calzado,Prod_Calzado_12,5.0,48.95,30.45,244.75,152.25,Transferencia
TRX-102160,2023-01-12,1897,Argentina,Córdoba,Ropa,Dama,Prod_Dama_15,7.0,28.67,18.13,200.69,126.91,Débito
TRX-102630,2023-01-12,537,Argentina,Buenos Aires,Hogar,Cocina,Prod_Cocina_7,2.0,24.77,17.21,49.54,34.42,
TRX-114159,2023-01-12,1855,Chile,Concepción,Hogar,Muebles,Prod_Muebles_11,3.0,69.88,36.56,209.64,109.68,Transferencia
TRX-102310,2023-01-12,1131,Perú,,Ropa,Dama,Prod_Dama_7,6.0,31.99,20.38,191.94,122.28,Crédito
TRX-101056,2023-01-12,1558,Argentina,Buenos Aires,Hogar,Muebles,Prod_Muebles_8,4.0,37.29,22.96,149.16,91.84,Efectivo
TRX-110144,2023-01-12,1325,Argentina,Rosario,Ropa,Infantil,Prod_Infantil_9,8.0,41.86,24.82,334.88,198.56,Crédito
TRX-102308,2023-01-12,1053,Perú,Arequipa,Ropa,Dama,Prod_Dama_11,9.0,72.75,36.52,654.75,328.68,Débito
TRX-100844,2023-01-12,1871,Perú,Trujillo,,Decoración,Prod_Decoración_17,8.0,29.98,18.04,239.84,144.32,Transferencia
